# Fitting Parameters Used:
# q_min: 0.0
# q_max: 0.2
# form_factor_name: guinier_ff
# f2_initial: 0.0
# f2_min: -1.0
# f2_max: 1.0
# f2_free: False
# rg_initial: 2.0
# rg_min: 0.5
# rg_max: 5.0
# rg_free: True
# perform_guinier_estimation: False
# var_initial: 0.00025
# var_min: 5e-06
# var_max: 2.0
# var_free: True
# A_initial: 0.1
# A_min: -5.0
# A_max: 0.0
# A_free: True
# auto_init_A: True
# plot_fitting_curve: False
# auto_set_parameters: False
# auto_rg_bound_percent: 0.2

binning,bins_number,empirical_var,form_factor_name,normalization_on,px_number,px_size,q_max,q_min,return_unique,rg,sample_detector_distance,variance,wavelength,filename1,filename2,A_fit,A_fit_error,Ag0,Ag1,Rg_guinier,f2_fit,f2_fit_error,rg_fit,rg_fit_error,var_fit,var_fit_error
False,1000,0.0973550665693672,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.1,0.154,sim_076_rg4.000_variance0.100_sigma_x1_sigma_y1.csv,sim_077_rg4.000_variance0.100_sigma_x1_sigma_y5.csv,-0.00017135185966784508,1.3691279300309102e-06,0.000535107804509536,-0.00298053318601857,4.006413700828916,9.999999205701483e-15,0.0009776529273510684,3.7756546628504974,0.030529677405984272,0.5972215771454612,0.10906270980301107
False,1000,0.0973550665693672,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.1,0.154,sim_076_rg4.000_variance0.100_sigma_x1_sigma_y1.csv,sim_078_rg4.000_variance0.100_sigma_x5_sigma_y1.csv,-0.00017135566454998168,1.427414876685788e-06,0.0005351078045095356,-0.002980533186018564,4.006413700832064,9.999999196255165e-15,0.0010210778929179052,3.775811127964304,0.03176869303340471,0.5969280616244731,0.11373183507526131
False,1000,0.0973550665693672,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.1,0.154,sim_076_rg4.000_variance0.100_sigma_x1_sigma_y1.csv,sim_079_rg4.000_variance0.100_sigma_x5_sigma_y5.csv,-0.00034862323026636674,5.438349569433862e-07,0.0010702077318453815,-0.00596076487196629,4.005855646482791,-1.0195819704148796e-15,0.00024392344652589428,3.8997444898670106,0.005410220667080998,0.36311533833608756,0.02331353501897679
False,1000,0.0973550665693672,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.1,0.154,sim_077_rg4.000_variance0.100_sigma_x1_sigma_y5.csv,sim_078_rg4.000_variance0.100_sigma_x5_sigma_y1.csv,-1e-10,3.5857868302458155e-12,1.8251650979942614e-17,-1.861901861440676e-16,4.005855745497363,0.0,0.0684742297223292,2.0,0.004000528997245276,0.00025,0.004793308148879799
False,1000,0.0973550665693672,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.1,0.154,sim_077_rg4.000_variance0.100_sigma_x1_sigma_y5.csv,sim_079_rg4.000_variance0.100_sigma_x5_sigma_y5.csv,-0.00017133165428445562,1.4331572761101193e-06,0.0005350999273358415,-0.0029802316859475503,4.00529769114809,9.999999238220062e-15,0.0010247391997276597,3.774743453563225,0.031880966432063625,0.5985689993453738,0.11411708705179749
False,1000,0.0973550665693672,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.1,0.154,sim_078_rg4.000_variance0.100_sigma_x5_sigma_y1.csv,sim_079_rg4.000_variance0.100_sigma_x5_sigma_y5.csv,-0.0001713336892176855,1.406718473707777e-06,0.0005350999273358442,-0.0029802316859476744,4.005297691151238,9.999999229679814e-15,0.0010063360856920616,3.7748391723195915,0.03128764953850149,0.5983869856708318,0.11202569136437941
False,1000,0.1823767968234086,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.2,0.154,sim_008_rg1.000_variance0.200_sigma_x1_sigma_y1.csv,sim_009_rg1.000_variance0.200_sigma_x1_sigma_y5.csv,-1.3490659330926302e-05,1.9116321005760676e-06,4.02739678979488e-05,-3.451375915858056e-05,1.0966016853520713,-3.50549348721885e-16,0.009803650231116883,1.9468024745058599,0.6165997066475132,0.0148855010094134,0.5307682534236876
False,1000,0.1823767968234086,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.2,0.154,sim_008_rg1.000_variance0.200_sigma_x1_sigma_y1.csv,sim_010_rg1.000_variance0.200_sigma_x5_sigma_y1.csv,-1.349065933092802e-05,1.9400225768993747e-06,4.027396789795921e-05,-3.451375915878148e-05,1.096601685389662,-3.505493495100216e-16,0.00984098544297684,1.946802474505123,0.6193436885119337,0.014885501009482202,0.5387130458591866
False,1000,0.1823767968234086,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.2,0.154,sim_008_rg1.000_variance0.200_sigma_x1_sigma_y1.csv,sim_011_rg1.000_variance0.200_sigma_x5_sigma_y5.csv,-2.698101159857348e-05,3.831245418262092e-06,8.054700094534e-05,-6.902509974948127e-05,1.0965780809054906,-3.506618648600795e-16,0.009910742462451157,1.9468004321946315,0.616821290758771,0.014886046365549004,0.5318975797157455
False,1000,0.1823767968234086,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.2,0.154,sim_009_rg1.000_variance0.200_sigma_x1_sigma_y5.csv,sim_011_rg1.000_variance0.200_sigma_x5_sigma_y5.csv,-1.3490352275207192e-05,1.904088322237119e-06,4.027303304738928e-05,-3.451134059072257e-05,1.096554475896074,-3.506265765424142e-16,0.009815489612559387,1.946798565153753,0.6160682659047187,0.014886605579667788,0.5286585723022376
False,1000,0.1823767968234086,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,1.0,1500,0.2,0.154,sim_010_rg1.000_variance0.200_sigma_x5_sigma_y1.csv,sim_011_rg1.000_variance0.200_sigma_x5_sigma_y5.csv,-1.3490352275205757e-05,1.9120317924256347e-06,4.027303304738011e-05,-3.451134059052558e-05,1.0965544759336647,-3.50626576666811e-16,0.009761770096970903,1.9467985651543582,0.6167213262664717,0.01488660557962136,0.5308956551495623
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.2,0.154,sim_044_rg2.000_variance0.200_sigma_x1_sigma_y1.csv,sim_045_rg2.000_variance0.200_sigma_x1_sigma_y5.csv,-4.640310920130088e-05,6.652655353685658e-08,0.00013958361632283444,-0.00026156175376139043,2.0429159806631176,1.2571313172026743e-15,0.00018478005022124408,2.3561137692045993,0.006423960868457517,0.014980634790517084,0.007924446596204466
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.2,0.154,sim_044_rg2.000_variance0.200_sigma_x1_sigma_y1.csv,sim_046_rg2.000_variance0.200_sigma_x5_sigma_y1.csv,-4.6403109195616954e-05,6.743272732596547e-08,0.00013958361632282978,-0.0002615617537612743,2.0429159806428885,1.2556999344607022e-15,0.00018383197967571682,2.3561137684545836,0.006458657497668949,0.014980635489486013,0.008032569720508668
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.2,0.154,sim_044_rg2.000_variance0.200_sigma_x1_sigma_y1.csv,sim_047_rg2.000_variance0.200_sigma_x5_sigma_y5.csv,-9.280508163259324e-05,1.3366085406172376e-07,0.00027916369922212895,-0.0005231001779810193,2.0428199550478148,1.2582354211328592e-15,0.00018016820103129738,2.3560783574605964,0.0064505209925374025,0.014977903122921798,0.007960016865312503
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.2,0.154,sim_045_rg2.000_variance0.200_sigma_x1_sigma_y5.csv,sim_046_rg2.000_variance0.200_sigma_x5_sigma_y1.csv,-1e-10,3.5857869611536162e-12,8.506739182999408e-18,-2.3487988436656353e-16,2.0428199555193594,0.0,0.06847423222214619,2.0,0.00400052914329424,0.00025,0.004793308323871079
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.2,0.154,sim_045_rg2.000_variance0.200_sigma_x1_sigma_y5.csv,sim_047_rg2.000_variance0.200_sigma_x5_sigma_y5.csv,-4.6401972552707176e-05,6.56078971052362e-08,0.00013958008289929218,-0.00026153842421952134,2.042723929924285,1.254993245030523e-15,0.00018182674057980362,2.356042958857764,0.006404911756706187,0.014975156936581214,0.007814121959200821
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,2.0,1500,0.2,0.154,sim_046_rg2.000_variance0.200_sigma_x5_sigma_y1.csv,sim_047_rg2.000_variance0.200_sigma_x5_sigma_y5.csv,-4.6401972570796364e-05,6.598495552399146e-08,0.00013958008289929454,-0.00026153842421947917,2.042723929904056,1.2578566634014756e-15,0.0001836395673111955,2.3560429608601448,0.006410841262486701,0.014975154855708616,0.00785970893613885
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.2,0.154,sim_080_rg4.000_variance0.200_sigma_x1_sigma_y1.csv,sim_081_rg4.000_variance0.200_sigma_x1_sigma_y5.csv,-0.0001688183320939702,1.2078078097784745e-06,0.0005381347691577474,-0.0031229348341128356,4.013429506553827,2.326038224693914e-15,0.0006340501972678621,3.7194188869604945,0.029937555085973563,0.8839817880207608,0.09113236459776972
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.2,0.154,sim_080_rg4.000_variance0.200_sigma_x1_sigma_y1.csv,sim_082_rg4.000_variance0.200_sigma_x5_sigma_y1.csv,-0.00016881833115644924,1.204674744330076e-06,0.0005381347691577447,-0.0031229348341127476,4.013429506549111,2.3320870782378198e-15,0.0006391032510729883,3.7194188518322173,0.029701801257558877,0.8839818558644753,0.09096109721385225
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.2,0.154,sim_080_rg4.000_variance0.200_sigma_x1_sigma_y1.csv,sim_083_rg4.000_variance0.200_sigma_x5_sigma_y5.csv,-0.00034917786074231173,1.0039197758163853e-07,0.0010762548180454545,-0.006245420362801041,4.012845829805158,9.999998883774382e-15,4.2832348301586966e-05,3.950565955427913,0.001021766600177591,0.4397040268640914,0.004387490211557843
False,1000,0.1947101331387202,guinier_ff,True,"[500, 500]",0.075,0.5,0.0001,True,4.0,1500,0.2,0.154,sim_081_rg4.000_variance0.200_sigma_x1_sigma_y5.csv,sim_082_rg4.000_variance0.200_sigma_x5_sigma_y1.csv,-1e-10,3.5857869615106157e-12,5.525690017892989e-18,-8.020001761114497e-17,4.012845915609354,0.0,0.06847423222896346,2.0,0.004000529143692532,0.00025,0.004793308324348299
